Sample ID,Max Probability
1,0.9710126
2,0.9019993
3,0.97665864
4,0.9741106
5,0.76088923
6,0.89543045
7,0.9658843
8,0.53031397
9,0.9678508
10,0.710001
11,0.64682746
12,0.6546987
13,0.8216549
14,0.48727587
15,0.66007006
16,0.35823315
17,0.72213244
18,0.7925181
19,0.59244
20,0.88664764
21,0.86580956
22,0.549853
23,0.93527365
24,0.33582884
25,0.8533695
26,0.6453551
27,0.48031774
28,0.503284
29,0.8172372
30,0.5278408
31,0.67638606
32,0.9309084
33,0.761298
34,0.9445262
35,0.9473561
36,0.89790803
37,0.93146014
38,0.95621496
39,0.94467235
40,0.26876372
41,0.5032645
42,0.88883257
43,0.7659262
44,0.81483054
45,0.6825477
46,0.27376327
47,0.50382453
48,0.611633
49,0.90389216
50,0.81300783
51,0.90222
52,0.9344183
53,0.48578638
54,0.9666716
55,0.9789475
56,0.96318793
57,0.97244173
58,0.9634622
59,0.92879343
60,0.59956515
61,0.5456858
62,0.56095403
63,0.48475456
64,0.8776316
65,0.47238165
66,0.26159763
67,0.71384233
68,0.54268235
69,0.8235104
70,0.5938545
71,0.69632363
72,0.33184263
73,0.45004562
74,0.6642094
75,0.37568787
76,0.91849977
77,0.87329644
78,0.91550136
79,0.7991533
80,0.7882647
81,0.43274692
82,0.44331732
83,0.86975306
84,0.50031674
85,0.54133594
86,0.6317082
87,0.27403876
88,0.8909111
89,0.851918
90,0.9390904
91,0.89185995
92,0.5655292
93,0.4986489
94,0.5547058
95,0.8821318
96,0.9329408
97,0.8290149
98,0.5608675
99,0.7148124
100,0.8481376
101,0.8572421
102,0.58079815
103,0.57825774
104,0.80071217
105,0.5297585
106,0.79459524
107,0.36910722
108,0.7802862
109,0.40268627
110,0.43153837
111,0.55669624
112,0.73828584
113,0.91918415
114,0.42393684
115,0.7151408
116,0.5589809
117,0.8935794
118,0.886908
119,0.6712483
120,0.8063274
121,0.45711225
122,0.8846894
123,0.82602435
124,0.89800894
125,0.642928
126,0.6215448
127,0.3828693
128,0.92486155
129,0.68039817
130,0.74517614
131,0.56906635
132,0.8890349
133,0.9328139
134,0.9485225
135,0.76293766
136,0.9432851
137,0.9121996
138,0.6500648
139,0.78364605
140,0.77136034
141,0.8825353
142,0.4902858
143,0.2423306
144,0.9495381
145,0.9065704
146,0.7363691
147,0.930494
148,0.7967376
149,0.78157425
150,0.92060864
151,0.5569805
152,0.90013236
153,0.63143855
154,0.7108671
155,0.45035043
156,0.49446315
157,0.70710325
158,0.70277727
159,0.38035098
160,0.55999255
161,0.63252574
162,0.768587
163,0.64288396
164,0.8564063
165,0.8027695
166,0.8354971
167,0.56253624
168,0.6004525
169,0.4480687
170,0.55888444
171,0.562581
172,0.7666947
173,0.90061265
174,0.8300144
175,0.9380883
176,0.23584577
177,0.69884896
178,0.4584691
179,0.89012146
180,0.8123592
181,0.7424978
182,0.73889184
183,0.9159125
184,0.9387874
185,0.8654298
186,0.94208074
187,0.9515471
188,0.8975143
189,0.6944579
190,0.57234615
191,0.83461875
192,0.9178088
193,0.85279906
194,0.7679845
195,0.5571711
196,0.8341209
197,0.42688727
198,0.50411683
199,0.508831
200,0.9529857
201,0.93775254
202,0.36476904
203,0.8791174
204,0.7477999
205,0.30985886
206,0.87361324
207,0.5434691
208,0.5163519
209,0.9105977
210,0.4332671
211,0.523034
212,0.8853992
213,0.91289645
214,0.66746426
215,0.8822921
216,0.93677956
217,0.94233257
218,0.9055768
219,0.76185113
220,0.3927216
221,0.8773192
222,0.5584258
223,0.3973822
224,0.7509217
225,0.51232177
226,0.3219009
227,0.41427845
228,0.5431429
229,0.7502697
230,0.8760147
231,0.3767537
232,0.81882185
233,0.90027744
234,0.86601317
235,0.91865486
236,0.7976712
237,0.84751064
238,0.7598831
239,0.5756265
240,0.9062378
241,0.68801516
242,0.86241347
243,0.6885544
244,0.7061504
245,0.8549947
246,0.96700656
247,0.9415907
248,0.95809394
249,0.88048327
250,0.95070434
251,0.88528246
252,0.8900662
253,0.86762804
254,0.9508913
255,0.76315945
256,0.77212715
257,0.9528376
258,0.9138801
259,0.436291
260,0.90505195
261,0.91876847
262,0.7916315
263,0.8793106
264,0.9690504
265,0.6633477
266,0.88270044
267,0.566865
268,0.9172539
269,0.33668023
270,0.31087568
271,0.82003427
272,0.89461005
273,0.93748885
274,0.5004292
275,0.5167896
276,0.55665725
277,0.54866964
278,0.2993767
279,0.4641361
280,0.9167112
281,0.8570973
282,0.8699044
283,0.88734984
284,0.7774884
285,0.8181889
286,0.82738924
287,0.7432028
288,0.8745974
289,0.9277423
290,0.35420424
291,0.2863401
