Sample ID,Max Probability
1,0.30049303
2,0.056334004
3,0.12248389
4,0.3326798
5,0.4825586
6,0.36175376
7,0.11899136
8,0.16639717
9,0.25296506
10,0.10102923
11,0.38103256
12,0.2530574
13,0.3037788
14,0.112107106
15,0.18855736
16,0.5206625
17,0.30393854
18,0.26309192
19,0.29582873
20,0.32269108
21,0.09507797
22,0.10177622
23,0.15543373
24,0.21799079
25,0.16663167
26,0.3170578
27,0.07576014
28,0.09458879
29,0.11410683
30,0.28749081
31,0.11731847
32,0.066636875
33,0.24980661
34,0.18088818
35,0.28741452
36,0.29193082
37,0.22798009
38,0.08973798
39,0.06702846
40,0.08488467
41,0.22057334
42,0.3370973
43,0.25241286
44,0.26950094
45,0.33198392
46,0.115700595
47,0.21145706
48,0.32128906
49,0.07630879
50,0.3806911
51,0.1103258
52,0.2756593
53,0.21796928
54,0.34011722
55,0.24466957
56,0.38483164
57,0.16488309
58,0.56258523
59,0.22576764
60,0.4627472
61,0.08497225
62,0.28777817
63,0.3957699
64,0.35078922
65,0.27415246
66,0.23642994
67,0.24352205
68,0.34643516
69,0.2150288
70,0.3258137
71,0.31700912
72,0.08624398
73,0.34349957
74,0.29478666
75,0.2615705
76,0.31588373
77,0.19469953
78,0.2230842
79,0.19825602
80,0.46491817
81,0.49368298
82,0.24466918
83,0.15241405
84,0.2045117
85,0.33990532
86,0.3033449
87,0.44750923
88,0.3625092
89,0.38270116
90,0.10013343
91,0.2512444
92,0.14918771
93,0.20209455
94,0.283926
95,0.23147215
96,0.13585569
97,0.24586959
98,0.12869044
99,0.15084879
100,0.087086335
101,0.09098262
102,0.06858019
103,0.18087362
104,0.2239441
105,0.069769636
106,0.08282793
107,0.19299476
108,0.13173991
109,0.087249584
110,0.6449294
111,0.37795117
112,0.20000574
113,0.1606214
114,0.5242102
115,0.07149906
116,0.3232964
117,0.73674154
118,0.27592638
119,0.3338734
120,0.099342614
121,0.18695788
122,0.36297423
123,0.079263955
124,0.12179235
125,0.46410578
126,0.25086534
127,0.13710512
128,0.10624107
129,0.1880334
130,0.5154214
131,0.35419956
132,0.22270015
133,0.20069869
134,0.2573327
135,0.2131541
136,0.2482426
137,0.60053575
138,0.23397191
139,0.078946
140,0.31386262
141,0.3084528
142,0.21326189
143,0.21112557
144,0.421318
145,0.34749222
146,0.276718
147,0.13579553
148,0.36504886
149,0.19095989
150,0.06430025
151,0.23413734
152,0.20998137
153,0.11728693
154,0.20314613
155,0.109588064
156,0.3437973
157,0.32006893
158,0.23103094
159,0.37279782
160,0.42850992
161,0.10204719
162,0.2413299
163,0.5236969
164,0.55116075
165,0.3529949
166,0.12762173
167,0.15323398
168,0.47080374
169,0.37624222
170,0.13049512
171,0.4471906
172,0.06484769
173,0.30031642
174,0.11440332
175,0.19360255
176,0.35034084
177,0.10150073
178,0.05731472
179,0.13458978
180,0.079140246
181,0.11331828
182,0.18230988
183,0.078460924
184,0.13327456
185,0.08482189
186,0.07981429
187,0.38415998
188,0.08125163
189,0.10006369
190,0.4408749
191,0.5294324
192,0.26391822
193,0.41463637
194,0.09927478
195,0.19881035
196,0.4331211
197,0.38675565
198,0.3723251
199,0.2903118
200,0.5176385
201,0.087879084
202,0.4410642
203,0.2842047
204,0.33916408
205,0.48887745
206,0.3418963
207,0.4457604
208,0.5686956
209,0.5284332
210,0.37044188
211,0.17146426
212,0.26253894
213,0.40195027
214,0.6135584
215,0.09255704
216,0.09893268
217,0.108769126
218,0.788273
219,0.05412299
220,0.09918477
221,0.15169232
222,0.22486563
223,0.36363894
224,0.18070038
225,0.2673251
226,0.31544304
227,0.34769654
228,0.27250344
229,0.084810466
230,0.19681431
231,0.07456286
232,0.497729
233,0.4106453
234,0.1203491
235,0.30561143
236,0.22885479
237,0.20681018
238,0.32287785
239,0.40205097
240,0.101105385
241,0.3718314
242,0.2196467
243,0.50844526
244,0.06430335
245,0.21659303
246,0.08313614
247,0.3629979
248,0.31170866
249,0.30019835
250,0.590491
251,0.063249074
252,0.08252282
253,0.3040249
254,0.21168467
255,0.4860819
256,0.18053746
257,0.35393882
258,0.07086194
259,0.40307984
260,0.06850535
261,0.16285056
262,0.1125408
263,0.28052092
264,0.5268422
265,0.1237333
266,0.32944816
267,0.23493205
268,0.34443963
269,0.13285778
270,0.13542205
271,0.29812285
272,0.09963443
273,0.097500905
274,0.29079473
275,0.25834662
276,0.08971056
277,0.23303708
278,0.091209464
279,0.18123516
280,0.15080668
281,0.103214145
282,0.1110828
283,0.08172166
284,0.14063148
285,0.11839392
286,0.07568519
287,0.08495202
288,0.106965296
289,0.07665157
290,0.3768823
291,0.089319475
292,0.07704894
293,0.27673584
294,0.17471288
295,0.13377321
296,0.19666934
297,0.11477206
298,0.4618872
299,0.094192915
