Sample ID,Max Probability
1,0.05161137506365776
2,0.053260575979948044
3,0.05508168414235115
4,0.05266154184937477
5,0.047388892620801926
6,0.04709883779287338
7,0.05213259905576706
8,0.04542239010334015
9,0.07348137348890305
10,0.04918339475989342
11,0.07228603214025497
12,0.06609813868999481
13,0.09656624495983124
14,0.06690234690904617
15,0.07553642988204956
16,0.06305890530347824
17,0.0848507359623909
18,0.041598446667194366
19,0.04358164966106415
20,0.05589274689555168
21,0.04231027886271477
22,0.043034009635448456
23,0.06076537072658539
24,0.045083776116371155
25,0.06437308341264725
26,0.04139775037765503
27,0.06952601671218872
28,0.08052166551351547
29,0.05168316140770912
30,0.05998846888542175
31,0.06886865943670273
32,0.07331983745098114
33,0.055837832391262054
34,0.07325758785009384
35,0.05832768976688385
36,0.06382334232330322
37,0.04400649294257164
38,0.0476100891828537
39,0.0683298334479332
40,0.06198808178305626
41,0.11225958168506622
42,0.05951586738228798
43,0.07759308815002441
44,0.055073756724596024
45,0.13695767521858215
46,0.07914700359106064
47,0.10935862362384796
48,0.05311021953821182
49,0.34337320923805237
50,0.09477517753839493
51,0.04711676761507988
52,0.046867966651916504
53,0.1304001808166504
54,0.044876378029584885
55,0.04129341244697571
56,0.07330917567014694
57,0.09607169777154922
58,0.0808902382850647
59,0.06485888361930847
60,0.06274382025003433
61,0.039287831634283066
62,0.06561888009309769
63,0.053735822439193726
64,0.08648455142974854
65,0.07706084102392197
66,0.11917492002248764
67,0.07271566987037659
68,0.06291951984167099
69,0.058933086693286896
70,0.09828593581914902
71,0.1008010134100914
72,0.06058688461780548
73,0.06974426656961441
74,0.1129550039768219
75,0.06866183131933212
76,0.053557492792606354
77,0.0502760149538517
78,0.10165994614362717
79,0.05363320931792259
80,0.07087100297212601
81,0.05011255294084549
82,0.06876369565725327
83,0.05817549675703049
84,0.04701784625649452
85,0.11982179433107376
86,0.07872449606657028
87,0.09254973381757736
88,0.06337371468544006
89,0.12692728638648987
90,0.061959732323884964
91,0.06950480490922928
92,0.0847904309630394
93,0.062469422817230225
94,0.07672358304262161
95,0.05059761554002762
96,0.09120608866214752
97,0.07052411884069443
98,0.053397197276353836
99,0.05727658048272133
100,0.05653364583849907
101,0.051532916724681854
102,0.06635186821222305
103,0.050213154405355453
104,0.078246109187603
105,0.04942704737186432
106,0.042086198925971985
107,0.058297622948884964
108,0.04712286964058876
109,0.07308852672576904
110,0.1994868665933609
111,0.06984195858240128
112,0.04822833091020584
113,0.06848571449518204
114,0.06052872911095619
115,0.07992197573184967
116,0.07477986812591553
