Sample ID,Max Probability
1,0.054268602
2,0.12937583
3,0.23669548
4,0.20826691
5,0.2624758
6,0.04762141
7,0.13043934
8,0.4186398
9,0.587544
10,0.11605456
11,0.44784236
12,0.08457119
13,0.3975968
14,0.5348394
15,0.44243988
16,0.18178344
17,0.26242217
18,0.4331941
19,0.5773047
20,0.111179404
21,0.17314169
22,0.34244832
23,0.24699546
24,0.17122209
25,0.20569897
26,0.48102298
27,0.13784814
28,0.229239
29,0.09918077
30,0.33111024
31,0.1016867
32,0.30420768
33,0.29026425
34,0.056382436
35,0.38130224
36,0.27093637
37,0.12875105
38,0.5018023
39,0.054395013
40,0.24579161
41,0.05836506
42,0.27913213
43,0.09909947
44,0.20398948
45,0.28519702
46,0.055542435
47,0.41614282
48,0.20790173
49,0.15724865
50,0.30512708
51,0.04269575
52,0.3936428
53,0.3133849
54,0.43724585
55,0.29238364
56,0.10692705
57,0.19356504
58,0.3377494
59,0.10430785
60,0.10558442
61,0.2471288
62,0.082918584
63,0.13815829
64,0.055382032
65,0.23396985
66,0.2776122
67,0.07938762
68,0.08699439
69,0.05886209
70,0.53389144
71,0.080254994
72,0.5561611
73,0.11872141
74,0.13952172
75,0.19940476
76,0.40440857
77,0.076319344
78,0.25477087
79,0.13219287
80,0.66253465
81,0.31484926
82,0.8177834
83,0.7456746
84,0.112546824
85,0.6897845
86,0.22869621
87,0.5664954
88,0.56207675
89,0.57735467
90,0.81382376
91,0.13583584
92,0.61746377
93,0.12810679
94,0.6736784
95,0.13996564
96,0.21897925
97,0.17062737
98,0.17840338
99,0.14276272
100,0.23546912
101,0.21151204
102,0.35318255
103,0.10407174
104,0.11698911
105,0.16827454
106,0.11115402
107,0.13191393
108,0.051025957
109,0.1488852
110,0.26581225
111,0.1482443
112,0.18840191
113,0.09779206
114,0.35537857
115,0.091629274
116,0.06354709
117,0.20928349
118,0.06012906
119,0.3810687
120,0.4053326
121,0.31694004
122,0.37518176
123,0.30474082
124,0.19847299
125,0.12601867
126,0.5355215
127,0.13574246
128,0.11970174
129,0.068194255
130,0.09560981
131,0.17534205
132,0.29652777
133,0.39153537
134,0.15247382
135,0.105556734
136,0.19641194
137,0.07929931
138,0.5130619
139,0.25944662
140,0.63198173
141,0.5751512
142,0.29126748
143,0.5015337
144,0.3488823
145,0.055378843
146,0.14254436
147,0.09272685
148,0.58645296
149,0.12748878
150,0.065085776
151,0.33382186
152,0.10570935
153,0.07338687
154,0.05006621
155,0.2658234
156,0.24214455
157,0.14312693
158,0.22709289
159,0.32144848
160,0.15340444
161,0.10572779
162,0.2522033
163,0.22894605
164,0.13739248
165,0.16617231
166,0.15682583
167,0.076293506
168,0.2683005
169,0.16971175
170,0.19425777
171,0.61264396
172,0.2716768
173,0.087009735
174,0.10914188
175,0.084116034
176,0.083464116
177,0.3228217
178,0.1335565
179,0.07581881
180,0.28978208
181,0.28016597
182,0.13915567
183,0.30639964
184,0.3554793
185,0.21815158
186,0.5694014
187,0.16618209
188,0.17596404
189,0.07167199
190,0.14225474
191,0.35031626
192,0.13738075
193,0.15181781
194,0.22807312
195,0.050008275
196,0.04171716
197,0.045090593
198,0.18037744
199,0.227505
200,0.34032395
201,0.37694743
202,0.13037172
203,0.15579323
204,0.22935629
205,0.2021952
206,0.18263586
207,0.09502458
208,0.061258014
209,0.11581024
210,0.20445476
211,0.3730334
212,0.3168201
213,0.08450461
214,0.22470295
215,0.11769461
216,0.069897026
217,0.42073843
218,0.07348569
219,0.300517
220,0.095795006
221,0.1234857
222,0.1472103
223,0.11680924
224,0.16716233
225,0.16978274
226,0.0977962
227,0.18912841
228,0.13971527
229,0.06529186
230,0.052828483
231,0.0449501
232,0.28140905
233,0.06849765
234,0.12826224
235,0.3057529
236,0.65348
237,0.33318603
238,0.18160711
239,0.20099837
240,0.45950758
241,0.3875541
242,0.4089526
243,0.100269765
244,0.12049023
245,0.35811153
246,0.22707897
247,0.106996916
248,0.06301993
249,0.3691555
250,0.11003544
251,0.17282604
252,0.113972925
253,0.06784274
254,0.12999453
255,0.25204197
256,0.3468996
257,0.56069905
258,0.28915736
259,0.33116773
260,0.26784492
261,0.24373208
262,0.1691744
263,0.14381574
264,0.053539418
265,0.22776395
266,0.07042232
267,0.12425241
268,0.13249901
269,0.18987982
270,0.14673233
271,0.099865675
272,0.19463953
273,0.073239155
274,0.09033943
275,0.080391824
276,0.16949823
277,0.16450596
278,0.16005269
279,0.058363374
280,0.08376221
281,0.44252545
282,0.2854924
283,0.29781717
284,0.30857265
285,0.045168232
286,0.07038212
287,0.08362672
288,0.36284935
289,0.1408312
290,0.24528767
