Sample ID,Max Probability
1,0.9793388
2,0.96588933
3,0.41996232
4,0.8976697
5,0.9840591
6,0.94890505
7,0.8811617
8,0.7807952
9,0.7883022
10,0.5071384
11,0.8226977
12,0.64670366
13,0.47817048
14,0.7768634
15,0.47129357
16,0.53983426
17,0.53739125
18,0.58963513
19,0.6234362
20,0.85865
21,0.36847994
22,0.9630823
23,0.97017807
24,0.54484725
25,0.86330736
26,0.55333066
27,0.964703
28,0.7263965
29,0.8096912
30,0.8262214
31,0.95270514
32,0.9797522
33,0.8588781
34,0.6947107
35,0.912693
36,0.97082335
37,0.9800541
38,0.9829312
39,0.38107398
40,0.38324225
41,0.934013
42,0.5248775
43,0.7627609
44,0.6423596
45,0.8259312
46,0.39766255
47,0.84217393
48,0.39484683
49,0.65412444
50,0.39423203
51,0.9446454
52,0.93644303
53,0.6461918
54,0.9313807
55,0.8807105
56,0.8899959
57,0.6097337
58,0.9318991
59,0.2818276
60,0.92338383
61,0.84499675
62,0.8088398
63,0.7172544
64,0.8104901
65,0.77740633
66,0.31872433
67,0.52607256
68,0.48272234
69,0.9189083
70,0.40679592
71,0.98566264
72,0.6483947
73,0.28173146
74,0.29706877
75,0.29545012
76,0.95055676
77,0.98913443
78,0.78018165
79,0.993022
80,0.6416612
81,0.55555385
82,0.2656178
83,0.90378344
84,0.958312
85,0.64173615
86,0.43189472
87,0.8401958
88,0.5563626
89,0.8234497
90,0.50575686
91,0.95249474
92,0.71391946
93,0.9932683
94,0.984046
95,0.7425076
96,0.9642923
97,0.9786931
98,0.9852566
99,0.8875676
100,0.7514327
101,0.69515204
102,0.9690328
103,0.9648928
104,0.97549057
105,0.79560834
106,0.93227214
107,0.97349507
108,0.990529
109,0.6467298
110,0.96477735
111,0.8811801
112,0.95967406
113,0.6203575
114,0.76650834
115,0.46540853
116,0.85045195
117,0.86933523
118,0.9481501
119,0.79551005
120,0.37610006
121,0.88444895
122,0.9573819
123,0.92444235
124,0.65316886
125,0.6709712
126,0.8843255
127,0.6933178
128,0.96253014
129,0.7552687
130,0.4847298
131,0.74837387
132,0.36163107
133,0.50134003
134,0.5369425
135,0.38891983
136,0.19264737
137,0.66612047
138,0.2839329
139,0.9014366
140,0.88329804
141,0.9565843
142,0.95906097
143,0.49850968
144,0.8286329
145,0.93628675
146,0.9250792
147,0.4049712
148,0.6115415
149,0.8990704
150,0.94794744
151,0.935625
152,0.7080642
153,0.7638888
154,0.856632
155,0.8116851
156,0.4991367
157,0.95536333
158,0.7781918
159,0.36481777
160,0.8089453
161,0.84867865
162,0.38249287
163,0.5520872
164,0.41228703
165,0.9550538
166,0.8584487
167,0.67629474
168,0.4289066
169,0.8147474
170,0.22748502
171,0.8642032
172,0.34277326
173,0.88916516
174,0.740538
175,0.80279386
176,0.53092873
177,0.92242897
178,0.741046
179,0.28596246
180,0.71779174
181,0.059011776
182,0.829427
183,0.889544
184,0.22026007
185,0.0508502
186,0.52441716
187,0.26707545
188,0.06981311
189,0.9863905
190,0.986458
191,0.9831338
192,0.98044086
193,0.6844275
194,0.9855899
195,0.9804018
196,0.98307014
197,0.9797856
198,0.34065884
199,0.93688804
200,0.385527
201,0.47205538
202,0.8148529
203,0.9356239
204,0.27105084
205,0.5795325
206,0.74520594
207,0.63482964
208,0.48652366
209,0.66583246
210,0.5256539
211,0.38216376
212,0.5306123
213,0.5251064
214,0.66782194
215,0.63730633
216,0.7299271
217,0.74836427
218,0.6147281
219,0.50949645
220,0.4072295
221,0.56068814
222,0.9402325
223,0.9074199
224,0.63326174
225,0.7815109
226,0.8317262
227,0.9342234
228,0.89740336
229,0.7449068
230,0.362425
231,0.44195625
232,0.6594634
233,0.43117407
234,0.624279
235,0.6129177
236,0.80775195
237,0.46323702
238,0.46033737
239,0.8553917
240,0.8806553
241,0.96864563
242,0.7989845
243,0.55022305
244,0.8242078
245,0.9670798
246,0.39748272
247,0.8545655
248,0.969436
249,0.98246366
250,0.97396773
251,0.75477684
252,0.34143957
253,0.98817664
254,0.32526585
255,0.98317033
256,0.8683381
257,0.89361185
258,0.97812223
259,0.91404575
260,0.3712464
261,0.9435744
262,0.6784939
263,0.38300675
264,0.94077134
265,0.960163
266,0.6153482
267,0.5440246
268,0.8779191
269,0.9198495
270,0.46395022
271,0.6675011
272,0.8156191
273,0.73640096
274,0.7864111
275,0.72230494
276,0.5117601
277,0.38879672
278,0.8695394
279,0.64290166
280,0.7372919
281,0.2485692
282,0.30590135
283,0.8326178
284,0.47094187
285,0.964254
286,0.34365687
287,0.72442347
288,0.86847657
289,0.4193403
290,0.305969
291,0.9825241
292,0.7192028
293,0.5769709
294,0.9714849
295,0.8974114
296,0.950562
297,0.57265025
298,0.6287697
