Sample ID,Max Probability
1,0.96892774
2,0.9745276
3,0.9887567
4,0.9833598
5,0.9578519
6,0.4039391
7,0.931088
8,0.43776304
9,0.96767396
10,0.42955056
11,0.6188394
12,0.5607575
13,0.74925506
14,0.515424
15,0.80901664
16,0.5340006
17,0.47684392
18,0.5124456
19,0.658729
20,0.87675256
21,0.96008104
22,0.9472277
23,0.36157033
24,0.9568612
25,0.4364885
26,0.55999863
27,0.9519418
28,0.8123575
29,0.46664873
30,0.9760296
31,0.98316044
32,0.64196193
33,0.9652886
34,0.8650699
35,0.5747739
36,0.4984212
37,0.9603092
38,0.8504763
39,0.9831839
40,0.4549938
41,0.7385194
42,0.8506004
43,0.47200122
44,0.2922707
45,0.85204965
46,0.5090025
47,0.38959184
48,0.60825205
49,0.44634718
50,0.93169177
51,0.9235777
52,0.9402748
53,0.9200782
54,0.9316168
55,0.9645675
56,0.6928109
57,0.85935616
58,0.8790105
59,0.8007942
60,0.46621162
61,0.51410574
62,0.76952356
63,0.83881634
64,0.7867324
65,0.9087327
66,0.83772445
67,0.48177862
68,0.62369066
69,0.2892398
70,0.96933025
71,0.9765885
72,0.9938054
73,0.9737215
74,0.99156594
75,0.5775463
76,0.9936813
77,0.8943547
78,0.973517
79,0.95957506
80,0.954865
81,0.9482984
82,0.9343478
83,0.6290609
84,0.7323476
85,0.91806906
86,0.904049
87,0.96498615
88,0.9545354
89,0.6437722
90,0.93773836
91,0.8692132
92,0.9898488
93,0.98883957
94,0.9827388
95,0.9875187
96,0.99007696
97,0.96269
98,0.98397344
99,0.97736984
100,0.9238041
101,0.98552597
102,0.2743512
103,0.88949203
104,0.95455986
105,0.8132574
106,0.91032547
107,0.5670211
108,0.91415083
109,0.9834989
110,0.48993286
111,0.4177216
112,0.93876606
113,0.9520443
114,0.68739283
115,0.38075668
116,0.9550641
117,0.78883237
118,0.9155166
119,0.89799714
120,0.88448733
121,0.955903
122,0.97143453
123,0.9735127
124,0.94700456
125,0.7345186
126,0.9851547
127,0.9901267
128,0.9771035
129,0.98445845
130,0.5183059
131,0.4303841
132,0.73306257
133,0.4790429
134,0.6856872
135,0.4930965
136,0.35361257
137,0.5856865
138,0.7250012
139,0.6205594
140,0.38125825
141,0.7684026
142,0.9857401
143,0.9831141
144,0.53426564
145,0.96895444
146,0.9416579
147,0.4560162
148,0.9854295
149,0.48296437
150,0.75657743
151,0.8195129
152,0.870187
153,0.79265106
154,0.887424
155,0.5850649
156,0.21818951
157,0.5311437
158,0.81633615
159,0.8637099
160,0.28936148
161,0.83475614
162,0.85903823
163,0.64827275
164,0.88594615
165,0.92248225
166,0.23628205
167,0.68223745
168,0.8839368
169,0.5659805
170,0.5668614
171,0.8791257
172,0.60367894
173,0.74305785
174,0.87765527
175,0.7182678
176,0.28737685
177,0.77348757
178,0.4037427
179,0.9134473
180,0.61463773
181,0.36052674
182,0.72307533
183,0.9565969
184,0.8590972
185,0.6841344
186,0.863041
187,0.94005835
188,0.6082427
189,0.9375867
190,0.97966146
191,0.96775204
192,0.982373
193,0.560086
194,0.98802316
195,0.7210567
196,0.9790891
197,0.7894086
198,0.9653756
199,0.97546834
200,0.975715
201,0.7376762
202,0.94259506
203,0.90729064
204,0.9335056
205,0.9812346
206,0.8118575
207,0.46333417
208,0.8453663
209,0.9090226
210,0.9300218
211,0.9124198
212,0.9072514
213,0.97822875
214,0.966545
215,0.948161
216,0.93958527
217,0.88744617
218,0.6224649
219,0.6300283
220,0.6792924
221,0.8105239
222,0.9047142
223,0.9454295
224,0.9205267
225,0.7630773
226,0.44092894
227,0.83425355
228,0.80535936
229,0.40410766
230,0.47606674
231,0.58134574
232,0.9478524
233,0.51452404
234,0.6642708
235,0.40525234
236,0.83863795
237,0.46925184
238,0.23301782
239,0.4119209
240,0.4303222
241,0.88966626
242,0.9629667
243,0.9373663
244,0.94535506
245,0.7747845
246,0.42869046
247,0.98886055
248,0.9426793
249,0.89357305
250,0.46556562
251,0.98910236
252,0.9914172
253,0.9845473
254,0.9818881
255,0.9660077
256,0.9840178
257,0.7077389
258,0.90476626
259,0.9869615
260,0.91470146
261,0.6270184
262,0.32833603
263,0.8881944
264,0.41613016
265,0.9027276
266,0.8836946
267,0.78391045
268,0.28902715
269,0.62672865
270,0.36473227
271,0.94519365
272,0.8399823
273,0.70912445
274,0.8149347
275,0.3549864
276,0.41165677
277,0.6119135
278,0.7596665
279,0.5785554
280,0.34591594
281,0.95628035
282,0.4907521
283,0.9344582
284,0.39653188
285,0.48819605
286,0.72279817
287,0.7304748
288,0.7488451
289,0.476356
290,0.30171588
291,0.42424178
292,0.94610757
293,0.568961
294,0.88661325
295,0.90540296
296,0.92838794
297,0.447852
298,0.94518834
299,0.9430693
