Sample ID,Max Probability
1,0.9940927624702454
2,0.9472170472145081
3,0.9731384515762329
4,0.8663137555122375
5,0.9814149737358093
6,0.47427210211753845
7,0.9186467528343201
8,0.9961926937103271
9,0.45735716819763184
10,0.7182040214538574
11,0.9888462424278259
12,0.5157240629196167
13,0.9367494583129883
14,0.9748270511627197
15,0.5776883363723755
16,0.9983453750610352
17,0.9739466309547424
18,0.3217788636684418
19,0.21791107952594757
20,0.3031530976295471
21,0.7884191870689392
22,0.5075058937072754
23,0.805803120136261
24,0.5546362996101379
25,0.7108635306358337
26,0.8990444540977478
27,0.7177842855453491
28,0.9316864013671875
29,0.8422277569770813
30,0.9729518294334412
31,0.9613564610481262
32,0.9592321515083313
33,0.7020776271820068
34,0.9981589913368225
35,0.5495665669441223
36,0.2999371588230133
37,0.38198715448379517
38,0.6314426064491272
39,0.7214011549949646
40,0.5286167860031128
41,0.24971763789653778
42,0.5663385391235352
43,0.3790704607963562
44,0.884651243686676
45,0.5550511479377747
46,0.6101233959197998
47,0.5681120753288269
48,0.3765624165534973
49,0.3002109229564667
50,0.9545691013336182
51,0.28289133310317993
52,0.3673602342605591
53,0.982749342918396
54,0.772216796875
55,0.8508186936378479
56,0.8200275301933289
57,0.7616937160491943
58,0.4164908826351166
59,0.8253782391548157
60,0.6600382328033447
61,0.7500885128974915
62,0.6497069597244263
63,0.8795974850654602
64,0.9616129994392395
65,0.9018787741661072
66,0.5801833868026733
67,0.48581475019454956
68,0.654809296131134
69,0.9029155373573303
70,0.7512147426605225
71,0.2841278910636902
72,0.9942933917045593
73,0.9449542164802551
74,0.2756766974925995
75,0.6807078719139099
76,0.9713155031204224
77,0.9823678731918335
78,0.9512790441513062
79,0.9979283809661865
80,0.9986108541488647
81,0.9591715335845947
82,0.9470154643058777
83,0.4217629134654999
84,0.9939054846763611
85,0.5063236355781555
86,0.9683251976966858
87,0.9925754070281982
88,0.4042744040489197
89,0.9290502071380615
90,0.5476436614990234
91,0.8431231379508972
92,0.9306831955909729
93,0.3239656984806061
94,0.7219422459602356
95,0.8946029543876648
96,0.6251086592674255
97,0.5854657888412476
98,0.5079340934753418
99,0.41500547528266907
100,0.9711303114891052
101,0.5762127041816711
102,0.5558942556381226
103,0.37048906087875366
104,0.7761754989624023
105,0.537176251411438
106,0.8019831776618958
107,0.558235764503479
108,0.8124004602432251
109,0.8491076827049255
110,0.7765650749206543
111,0.7652429938316345
112,0.8573223948478699
113,0.5331625938415527
114,0.9185602068901062
115,0.38837409019470215
116,0.5998344421386719
