8,283,416,166,346,2,44,54,1,1,0,0,55,0,0,0,0,0,0,1,81,1527,2366,2369,819,0,1,5,0,0,0,1,5,1,0,0,1,1,0,0,106,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,2,140,1260,0,510,600,1,0,398,133,5,2,30,32,14,181,30,229,628,2,0,0,1,1,103,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,104,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,103,0,1,link34
50,238,270,442,45,123,5,49,55,6,0,0,0,1,0,2,520,2365,2368,1796,0,0,0,0,0,0,0,3,2,0,0,1,1,4,2,1,0,1,1,0,0,267,0,11,0,0,1,59,1,1,75,1,1,44,6,0,0,1,48,0,11,1338,54,867,300,0,17,183,297,48,14,7,30,561,1,7,2,41,0,1,5,0,37,1,5,0,0,1,45,0,0,1,0,1,47,1,0,1,49,1,0,0,1,1,53,1,0,0,48,8,1,0,0,1,0,0,42,0,12,0,link34
2,261,191,416,59,59,198,9,52,45,1,1,0,58,0,0,1,77,1712,2340,2320,604,0,91,17,0,0,0,0,5,0,0,0,1,5,0,1,0,1,1,1,0,106,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,2,1008,384,11,0,2,24,856,484,2,32,24,1,517,1,1,6,0,3,30,541,181,0,2,1,2,0,103,0,0,0,0,1,1,1,0,1,0,1,0,1,104,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,103,link34
76,212,211,377,86,64,217,45,52,1,0,0,0,66,7,0,0,1,535,2366,2360,1790,0,0,0,0,0,0,5,0,0,107,0,2,4,1,1,1,1,0,0,0,1,0,0,1,105,1,0,1,1,1,1,1,1,1,1,1,0,0,11,1113,991,397,11,1,1,2,32,24,1,2,6,1,3,14,1,3,0,229,645,1,181,1,498,19,0,2,0,2,0,104,1,0,1,0,1,1,1,0,1,0,1,0,0,0,47,58,1,0,0,0,1,0,0,0,0,0,1,0,link34
2,266,185,417,63,71,194,27,50,22,1,0,0,58,0,0,2,659,2366,2357,1667,0,0,107,0,0,0,0,3,2,1,0,1,3,3,0,1,1,1,1,1,64,42,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,2,11,5,17,59,236,959,134,0,0,0,0,0,1,1109,1,0,0,0,1,534,0,11,1,1,1,0,103,0,0,2,1,1,1,0,1,0,14,0,1,0,104,0,1,0,39,213,230,3,516,24,2,2,1,0,0,0,0,0,103,link34
11,267,189,413,94,250,5,48,47,1,0,0,0,55,0,2,97,1625,2366,2371,593,0,1,107,0,0,0,1,5,0,0,0,1,3,3,1,0,1,1,0,0,106,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,2,1373,20,624,486,1,14,39,21,27,516,32,174,9,230,2,0,1,1,522,105,0,0,1,0,0,103,0,0,0,0,0,1,0,1,0,1,0,1,0,1,104,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,103,1,link34
60,244,189,413,120,40,101,51,54,7,0,0,0,1,0,3,1144,2361,2349,1193,0,0,0,0,0,0,0,0,5,0,0,0,0,2,1,0,191,3,1,23,0,56,0,0,11,1,1,59,1,1,75,0,44,1,1,6,0,1,41,0,14,1388,46,899,252,198,30,47,1,10,18,24,1,46,14,6,3,44,61,169,505,19,1,2,0,0,73,0,6,1,6,1,0,42,1,6,0,41,0,1,0,44,7,1,0,13,0,1,48,0,0,9,0,0,0,42,0,0,12,1,link34
2,279,204,395,98,37,204,96,54,1,1,0,0,0,0,1,1,265,2190,2368,2229,0,0,81,0,0,0,0,4,1,0,0,0,2,4,0,1,107,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,2,1391,1,8,0,1109,1,0,11,0,2,0,30,518,2,229,181,3,32,418,222,106,29,2,2,0,0,0,0,0,0,1,0,1,1,1,0,105,0,1,0,0,1,0,0,0,0,1,0,0,0,1,104,1,1,0,0,0,0,1,link34
11,277,204,427,51,40,228,47,61,6,1,0,0,72,0,2,218,2255,2366,2212,0,0,0,0,0,0,0,0,5,1,0,107,0,4,2,0,0,1,1,0,0,1,0,0,0,0,105,0,1,1,1,1,1,1,1,1,0,1,0,0,3,227,1168,16,1111,2,1,11,24,3,1,1,32,516,1,181,1,14,0,429,428,0,3,1,29,0,2,0,2,0,0,104,0,1,0,1,0,1,0,1,0,1,1,0,0,1,104,1,0,0,1,0,1,1,0,0,0,0,0,0,link34
9,272,18,606,25,75,221,47,61,7,1,0,0,49,0,2,875,2357,2368,1448,0,0,0,107,0,0,0,0,5,1,0,0,0,2,4,0,1,1,1,1,0,0,106,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,3,1389,1,8,1,1109,0,10,1,0,2,0,14,0,7,0,32,518,6,137,738,181,24,2,2,0,1,103,0,0,0,0,1,0,1,0,1,0,1,0,0,104,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,103,link34
